customer_id,driver_id,persona_type,scenario_id,simulation_seed,observation_period,observation_day_index,service_date,trip_id,trip_sequence,trip_start_time,trip_end_time,start_gps_x,start_gps_y,end_gps_x,end_gps_y,zone_label,destination_type,trip_distance_km,trip_duration_min,avg_speed,max_speed,night_drive_flag,speeding_count,harsh_accel_count,harsh_brake_count,sharp_turn_count,stop_count,night_driving_signal,sudden_braking_signal,route_deviation_signal,reduced_activity_signal,fatigue_indicator,risk_signal_codes,persona_risk_annotation,synthetic_risk_tag
cust_001,driver_001,stable_local_low_mileage,scenario_stable_local_low_mileage_01,20260507,recent,68,2026-03-09,trip_cust_001_0030,30,2026-03-09 20:00:00,2026-03-09 21:17:42,126.977676,37.56725,126.978436,37.565102,core,market,22.35,77.7,17.3,31.2,0,0,0,0,0,7,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_001,driver_001,stable_local_low_mileage,scenario_stable_local_low_mileage_01,20260507,recent,70,2026-03-11,trip_cust_001_0031,31,2026-03-11 08:15:00,2026-03-11 09:05:18,126.978463,37.566725,126.97643,37.567755,core,home,20.78,50.3,24.8,43.5,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_001,driver_001,stable_local_low_mileage,scenario_stable_local_low_mileage_01,20260507,recent,73,2026-03-14,trip_cust_001_0032,32,2026-03-14 16:25:00,2026-03-14 16:49:48,126.977297,37.56677,127.059468,37.484155,outer,market,18.9,24.8,45.7,69.4,0,0,0,0,0,4,0,0,0,0,0,none,no_trip_risk_signal,safe_outer
cust_001,driver_001,stable_local_low_mileage,scenario_stable_local_low_mileage_01,20260507,recent,75,2026-03-16,trip_cust_001_0033,33,2026-03-16 10:45:00,2026-03-16 11:49:12,126.97827,37.566838,126.979132,37.565644,core,market,25.53,64.2,23.9,46.4,0,0,0,0,0,7,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_001,driver_001,stable_local_low_mileage,scenario_stable_local_low_mileage_01,20260507,recent,78,2026-03-19,trip_cust_001_0034,34,2026-03-19 09:25:00,2026-03-19 10:30:42,126.977946,37.566795,126.978127,37.566567,core,home,20.85,65.7,19.0,36.1,0,0,0,0,0,7,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_001,driver_001,stable_local_low_mileage,scenario_stable_local_low_mileage_01,20260507,recent,81,2026-03-22,trip_cust_001_0035,35,2026-03-22 19:20:00,2026-03-22 20:19:36,126.97714,37.566646,126.978501,37.568053,core,clinic,26.68,59.6,26.9,48.1,0,0,0,0,0,7,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_001,driver_001,stable_local_low_mileage,scenario_stable_local_low_mileage_01,20260507,recent,83,2026-03-24,trip_cust_001_0036,36,2026-03-24 08:15:00,2026-03-24 09:12:12,126.977396,37.567011,126.977214,37.567513,core,market,24.03,57.2,25.2,38.2,0,0,0,0,0,6,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_001,driver_001,stable_local_low_mileage,scenario_stable_local_low_mileage_01,20260507,recent,86,2026-03-27,trip_cust_001_0037,37,2026-03-27 16:45:00,2026-03-27 17:34:06,126.978274,37.566836,126.975839,37.566605,core,market,21.54,49.1,26.3,51.0,0,0,0,1,0,6,0,1,0,0,0,SUDDEN_BRAKING,general_trip_risk_signal,normal
cust_001,driver_001,stable_local_low_mileage,scenario_stable_local_low_mileage_01,20260507,recent,90,2026-03-31,trip_cust_001_0038,38,2026-03-31 10:35:00,2026-03-31 11:32:30,126.978925,37.566418,126.978622,37.566335,buffer,home,24.62,57.5,25.7,47.4,0,0,0,0,0,5,0,0,0,1,0,REDUCED_ACTIVITY,recent_activity_drop_watch,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,1,2026-01-01,trip_cust_002_0001,1,2026-01-01 11:45:00,2026-01-01 12:23:42,126.990457,37.561026,126.989728,37.559898,core,market,16.79,38.7,26.0,39.7,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,3,2026-01-03,trip_cust_002_0002,2,2026-01-03 08:00:00,2026-01-03 08:19:00,126.990716,37.562061,127.044926,37.585718,outer,market,15.04,19.0,47.5,65.4,0,0,0,0,0,2,0,0,0,0,0,none,no_trip_risk_signal,safe_outer
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,7,2026-01-07,trip_cust_002_0003,3,2026-01-07 08:50:00,2026-01-07 09:32:54,126.990433,37.562292,126.991861,37.562118,core,clinic,19.64,42.9,27.5,49.9,0,0,0,0,0,4,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,8,2026-01-08,trip_cust_002_0004,4,2026-01-08 19:40:00,2026-01-08 21:10:00,126.991094,37.56147,126.989724,37.561436,core,market,23.39,90.0,15.6,42.1,0,0,0,0,1,6,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,11,2026-01-11,trip_cust_002_0005,5,2026-01-11 13:20:00,2026-01-11 14:18:30,126.990738,37.561473,126.990414,37.559363,core,market,15.1,58.5,15.5,39.2,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,14,2026-01-14,trip_cust_002_0006,6,2026-01-14 13:30:00,2026-01-14 14:17:00,126.990654,37.561529,126.990478,37.561789,core,market,18.07,47.0,23.1,37.1,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,16,2026-01-16,trip_cust_002_0007,7,2026-01-16 13:25:00,2026-01-16 14:18:30,126.991544,37.561158,126.989348,37.562098,core,market,16.06,53.5,18.0,30.7,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,18,2026-01-18,trip_cust_002_0008,8,2026-01-18 15:45:00,2026-01-18 16:43:42,126.990611,37.561443,126.992518,37.56019,core,market,24.0,58.7,24.5,45.5,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,22,2026-01-22,trip_cust_002_0009,9,2026-01-22 11:10:00,2026-01-22 12:00:48,126.99105,37.561405,127.003516,37.556137,buffer,market,21.33,50.8,25.2,43.2,0,0,0,0,0,4,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,23,2026-01-23,trip_cust_002_0010,10,2026-01-23 10:50:00,2026-01-23 11:27:18,126.990926,37.560845,126.986311,37.568015,buffer,market,14.26,37.3,22.9,46.0,0,0,0,0,0,3,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,26,2026-01-26,trip_cust_002_0011,11,2026-01-26 18:30:00,2026-01-26 18:59:18,126.991333,37.561587,126.997969,37.556576,buffer,clinic,16.55,29.3,33.9,49.9,0,0,0,0,0,4,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,27,2026-01-27,trip_cust_002_0012,12,2026-01-27 16:10:00,2026-01-27 17:02:24,126.989513,37.561817,126.990201,37.560839,core,market,21.76,52.4,24.9,37.2,0,0,0,0,0,7,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,31,2026-01-31,trip_cust_002_0013,13,2026-01-31 20:00:00,2026-01-31 21:18:48,126.992053,37.561555,126.991303,37.559369,core,clinic,21.48,78.8,16.4,37.2,0,0,0,0,0,7,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,33,2026-02-02,trip_cust_002_0014,14,2026-02-02 13:35:00,2026-02-02 15:10:00,126.98976,37.561607,126.990993,37.562681,core,clinic,22.8,95.0,14.4,37.9,0,0,0,0,0,7,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,36,2026-02-05,trip_cust_002_0015,15,2026-02-05 20:25:00,2026-02-05 21:16:00,126.990506,37.560869,126.991556,37.560579,core,market,17.73,51.0,20.9,42.6,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,38,2026-02-07,trip_cust_002_0016,16,2026-02-07 11:05:00,2026-02-07 12:24:06,126.99081,37.561381,126.989489,37.56108,core,market,22.21,79.1,16.8,38.7,0,0,0,0,0,6,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,40,2026-02-09,trip_cust_002_0017,17,2026-02-09 11:25:00,2026-02-09 12:07:48,126.989791,37.560728,126.982228,37.56694,buffer,clinic,18.18,42.8,25.5,40.7,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,43,2026-02-12,trip_cust_002_0018,18,2026-02-12 12:35:00,2026-02-12 13:09:30,126.990429,37.560083,126.991053,37.560917,core,home,15.05,34.5,26.2,43.2,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,45,2026-02-14,trip_cust_002_0019,19,2026-02-14 09:25:00,2026-02-14 10:41:06,126.991869,37.56011,126.992111,37.561478,core,home,22.53,76.1,17.8,33.6,0,0,0,0,0,6,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,48,2026-02-17,trip_cust_002_0020,20,2026-02-17 20:20:00,2026-02-17 21:42:06,126.990833,37.560963,126.989338,37.560187,core,clinic,20.67,82.1,15.1,30.7,0,0,0,0,0,6,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,51,2026-02-20,trip_cust_002_0021,21,2026-02-20 11:20:00,2026-02-20 12:02:36,126.990003,37.561447,126.991719,37.561998,core,home,17.87,42.6,25.2,48.6,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,52,2026-02-21,trip_cust_002_0022,22,2026-02-21 08:00:00,2026-02-21 08:57:36,126.99106,37.561903,126.990194,37.561151,core,home,23.53,57.6,24.5,46.0,0,0,0,0,0,7,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,56,2026-02-25,trip_cust_002_0023,23,2026-02-25 12:10:00,2026-02-25 12:52:18,126.99062,37.560346,126.982756,37.556119,buffer,home,23.39,42.3,33.2,56.7,0,0,0,0,0,6,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,baseline,60,2026-03-01,trip_cust_002_0024,24,2026-03-01 13:50:00,2026-03-01 15:07:18,126.990312,37.56167,126.989681,37.559578,core,market,21.09,77.3,16.4,28.6,0,0,0,0,0,7,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,recent,61,2026-03-02,trip_cust_002_0025,25,2026-03-02 17:45:00,2026-03-02 18:19:12,126.991041,37.562481,126.996983,37.565945,buffer,market,19.17,34.2,33.6,53.9,0,0,0,0,0,3,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,recent,63,2026-03-04,trip_cust_002_0026,26,2026-03-04 13:50:00,2026-03-04 14:34:42,126.991285,37.561522,126.990307,37.560676,core,market,16.93,44.7,22.7,41.6,0,0,1,0,0,6,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,recent,66,2026-03-07,trip_cust_002_0027,27,2026-03-07 11:05:00,2026-03-07 12:04:18,126.991794,37.560346,126.992692,37.561312,core,home,22.21,59.3,22.5,44.5,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,recent,68,2026-03-09,trip_cust_002_0028,28,2026-03-09 19:00:00,2026-03-09 19:49:36,126.989403,37.561388,126.998293,37.562103,buffer,market,24.83,49.6,30.0,53.3,0,0,0,0,0,4,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,recent,71,2026-03-12,trip_cust_002_0029,29,2026-03-12 09:50:00,2026-03-12 10:54:42,126.991137,37.56088,126.991926,37.562308,core,home,26.32,64.7,24.4,37.8,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,recent,74,2026-03-15,trip_cust_002_0030,30,2026-03-15 10:15:00,2026-03-15 11:05:00,126.99073,37.560825,126.983046,37.557763,buffer,clinic,25.33,50.0,30.4,43.8,0,0,0,0,0,4,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,recent,77,2026-03-18,trip_cust_002_0031,31,2026-03-18 15:10:00,2026-03-18 16:07:18,126.990073,37.562302,126.992232,37.562121,core,market,25.83,57.3,27.0,41.1,0,0,0,0,0,5,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,recent,80,2026-03-21,trip_cust_002_0032,32,2026-03-21 12:50:00,2026-03-21 14:06:18,126.989936,37.561089,126.991795,37.561358,core,home,26.45,76.3,20.8,38.4,0,0,0,0,0,7,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,recent,82,2026-03-23,trip_cust_002_0033,33,2026-03-23 20:15:00,2026-03-23 21:08:18,126.990918,37.561393,126.990247,37.559388,core,market,15.76,53.3,17.7,29.9,0,0,0,0,0,4,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,recent,85,2026-03-26,trip_cust_002_0034,34,2026-03-26 16:20:00,2026-03-26 17:05:54,126.990676,37.560858,126.992084,37.559514,core,market,19.7,45.9,25.8,46.4,0,0,0,0,0,4,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_002,driver_002,stable_local_low_mileage,scenario_stable_local_low_mileage_02,20260507,recent,90,2026-03-31,trip_cust_002_0035,35,2026-03-31 08:10:00,2026-03-31 09:16:30,126.990227,37.561278,126.990627,37.562689,core,home,22.43,66.5,20.2,35.5,0,0,0,0,0,5,0,0,0,1,0,REDUCED_ACTIVITY,recent_activity_drop_watch,normal
cust_003,driver_003,stable_local_low_mileage,scenario_stable_local_low_mileage_03,20260507,baseline,1,2026-01-01,trip_cust_003_0001,1,2026-01-01 09:25:00,2026-01-01 10:35:54,127.012464,37.541472,127.012973,37.54137,core,market,22.8,70.9,19.3,42.0,0,0,0,0,0,6,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_003,driver_003,stable_local_low_mileage,scenario_stable_local_low_mileage_03,20260507,baseline,2,2026-01-02,trip_cust_003_0002,2,2026-01-02 09:10:00,2026-01-02 10:45:30,127.011626,37.54194,127.012994,37.541954,core,clinic,23.42,95.5,14.7,29.8,0,0,0,0,0,6,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_003,driver_003,stable_local_low_mileage,scenario_stable_local_low_mileage_03,20260507,baseline,3,2026-01-03,trip_cust_003_0003,3,2026-01-03 16:05:00,2026-01-03 17:05:48,127.012533,37.541517,127.0102,37.548791,buffer,market,23.5,60.8,23.2,43.9,0,0,0,0,0,4,0,0,0,0,0,none,no_trip_risk_signal,normal
cust_003,driver_003,stable_local_low_mileage,scenario_stable_local_low_mileage_03,20260507,baseline,5,2026-01-05,trip_cust_003_0004,4,2026-01-05 13:10:00,2026-01-05 13:59:06,127.013071,37.541119,127.011715,37.541231,core,market,21.02,49.1,25.7,46.5,0,0,0,0,0,7,0,0,0,0,0,none,no_trip_risk_signal,normal
